year,make,model,body_styles,identifier
1992,Saturn,S-Series,"[""Coupe"", ""Sedan""]",CDC600A3-BD4D-395A-0BB0-62ECFB77D362
1992,Subaru,Justy,"[""Hatchback""]",CDA9F9B9-72B8-92C9-52B6-B8CB35D9BDDF
1992,Subaru,Legacy,"[""Sedan"", ""Wagon""]",10492428-BFDD-9E42-7D5E-E2FE570BB3D4
1992,Subaru,Loyale,"[""Sedan"", ""Wagon""]",8EAEC142-1941-C328-FF69-4740C1AA84CB
1992,Subaru,SVX,"[""Coupe""]",CC124964-6DA7-1A10-9D1A-551DD4879A43
1992,Suzuki,Samurai,"[""SUV""]",0673AB84-C6C9-BC9D-DB49-C683E1FF89CA
1992,Suzuki,Sidekick,"[""SUV""]",DCE0516B-D8F0-D0DE-6586-8653CD2B23DB
1992,Suzuki,Swift,"[""Sedan"", ""Hatchback""]",C457D3B5-8CBD-EC29-37F0-F273FEE02A9E
1992,Toyota,4Runner,"[""SUV""]",F21AA32E-C542-5836-6E65-EC90ABEF3DEC
1992,Toyota,Camry,"[""Sedan"", ""Wagon""]",3D1CB7E9-003E-240D-0BCD-A58FEA975240
1992,Toyota,Celica,"[""Coupe"", ""Convertible"", ""Hatchback""]",170B283E-3194-581F-812C-394F1B92760F
1992,Toyota,Corolla,"[""Sedan"", ""Wagon""]",565A50B0-5E6E-AF0F-3515-CA66447A9F6E
1992,Toyota,Cressida,"[""Sedan""]",026C800D-9A5C-18EC-67D3-5B9694F7BC48
1992,Toyota,Land Cruiser,"[""SUV""]",388EB624-D22E-6B83-E4D2-43D49BA4AFE9
1992,Toyota,MR2,"[""Coupe""]",11F38076-B236-D3F3-C26B-84B37DD5CFF7
1992,Toyota,Paseo,"[""Coupe""]",DFBD8DE9-0F7E-2A63-43A2-6294E987EDC3
1992,Toyota,Previa,"[""Van/Minivan""]",644933EF-1F71-38C9-FA4C-80F4FD933D46
1992,Toyota,Regular Cab,"[""Pickup""]",4DA9E33E-EF62-61AF-7786-D9CD21E08A7F
1992,Toyota,Supra,"[""Hatchback""]",9FCEBF99-4BDE-4B84-0EAE-9B3291B19587
1992,Toyota,Tercel,"[""Sedan""]",646CAB00-3691-4C01-D6F6-C41A4D55E344
1992,Toyota,Xtra Cab,"[""Pickup""]",B081CAAF-251A-9AC1-BE3E-6C95D700BCD0
1992,Volkswagen,Cabriolet,"[""Convertible""]",FF7899AA-B919-F516-0A82-754E3910A8EC
1992,Volkswagen,Corrado,"[""Coupe""]",7C323D17-FD45-2AF4-FFC5-195BC62C1360
1992,Volkswagen,Fox,"[""Sedan"", ""Coupe""]",63D471F6-60BB-465C-3AFC-6FAB7C986175
1992,Volkswagen,Golf,"[""Hatchback""]",F8A0C669-2255-7E00-2F9F-9E24B6F0FB96
1992,Volkswagen,GTI,"[""Hatchback""]",77F61DC3-F6FA-E118-434F-250344ADBDFA
1992,Volkswagen,Jetta,"[""Sedan""]",FD68DE7F-E109-B0AE-7C3B-C3937DFE6564
1992,Volkswagen,Passat,"[""Sedan"", ""Wagon""]",B22410A4-955B-2ECF-D7AB-638A656A2BDC
1992,Volvo,240,"[""Wagon"", ""Sedan""]",D0159854-11F9-D8AC-E668-9DE614FA43DB
1992,Volvo,740,"[""Wagon"", ""Sedan""]",EE31FC2C-0288-0D06-8898-717882B00175
1992,Volvo,940,"[""Sedan"", ""Wagon""]",DC08962C-7A3B-0B51-5FA5-24FDF1645001
1992,Volvo,960,"[""Sedan"", ""Wagon""]",CA668809-BE61-B1FC-D87D-E45BCC48C24C
1993,Acura,Integra,"[""Hatchback"", ""Sedan""]",D0E558F9-20E2-7EF8-129A-D100A9C085A9
1993,Acura,Legend,"[""Sedan"", ""Coupe""]",42A5A511-CDA0-935C-8535-73654EA4D3C8
1993,Acura,NSX,"[""Coupe""]",6FD96B5B-ECB7-194D-58C5-D5127B00085F
1993,Acura,Vigor,"[""Sedan""]",33275B75-D5B0-6C37-8CE3-882655B351D1
1993,Alfa Romeo,164,"[""Sedan""]",0B389F8F-6322-EF8C-EAD8-1EEFE83B6E1D
1993,Alfa Romeo,Spider,"[""Convertible""]",8B313090-279E-5119-2D95-009513FA98D9
1993,Audi,100,"[""Sedan"", ""Wagon""]",F1842D16-A2C0-8E32-AB10-CEB65A8CA2EB
1993,Audi,90,"[""Sedan""]",BF1A84FE-6DA9-1AA6-16F7-A478DFD97ECD
1993,Audi,Quattro,"[""Sedan""]",7B69E56B-D179-B184-A72A-2128196DBEA4
1993,Audi,S4,"[""Sedan""]",9D392607-8732-56D5-5D8C-CC56BDDDAFD0
1993,BMW,3 Series,"[""Sedan"", ""Coupe"", ""Convertible""]",48E994E9-EB22-D3FC-DC2D-86D93C140B09
1993,BMW,5 Series,"[""Wagon"", ""Sedan""]",104D8203-26F5-CCEA-D10B-7D25CE10E7FF
1993,BMW,7 Series,"[""Sedan""]",A34B62A7-9743-5557-343F-8DC41BDF3BAA
1993,BMW,8 Series,"[""Coupe""]",DB08BC11-D55D-95B2-C72B-AFAEE1405B81
1993,BMW,M5,"[""Sedan""]",4CB26CB9-904B-40FB-E549-045435191BA3
1993,Buick,Century,"[""Sedan"", ""Wagon"", ""Coupe""]",FF354B07-7709-004C-7A69-6DA4581A8336
1993,Buick,LeSabre,"[""Sedan""]",3A9C9B66-D8A6-15C6-BA44-7840C674E119
1993,Buick,Park Avenue,"[""Sedan""]",5B18ECD6-14D2-F957-5401-7328BF39981A
1993,Buick,Regal,"[""Sedan"", ""Coupe""]",A5EFCB3E-0229-92C7-D944-3F48EE1416F8
1993,Buick,Riviera,"[""Coupe""]",46E30A73-CC13-7700-1C40-2262FE2DD43F
1993,Buick,Roadmaster,"[""Sedan"", ""Wagon""]",D4D8C069-7777-5DC7-74C9-61F95E26E74B
1993,Buick,Skylark,"[""Sedan"", ""Coupe""]",912157B0-BE8A-5BDA-8B12-3EBDD2E7ADC4
1993,Cadillac,Allante,"[""Convertible""]",949FCEF1-5018-66BF-2674-38716CD4CA48
1993,Cadillac,DeVille,"[""Coupe"", ""Sedan""]",3807C623-B8DA-6685-CC48-37343D658A50
1993,Cadillac,Eldorado,"[""Coupe""]",6F5451DA-D4E0-DA7F-92B6-5AA66DC27020
1993,Cadillac,Fleetwood,"[""Sedan""]",8BA9BC68-5C93-4B5C-1741-04D55DE88F46
1993,Cadillac,Seville,"[""Sedan""]",5D1B193C-E74D-4E66-B77D-CC5611744383
1993,Cadillac,Sixty Special,"[""Sedan""]",A5277E01-E9A3-35E5-C55F-AC685DC9DDB4
1993,Chevrolet,1500 Extended Cab,"[""Pickup""]",46023ECC-793D-CE00-4E7C-AEFECA0CD71E
1993,Chevrolet,1500 Regular Cab,"[""Pickup""]",20A55102-E643-344A-F160-A78D498818E1
1993,Chevrolet,2500 Extended Cab,"[""Pickup""]",BE3B948F-1B79-3734-F023-D3CDDCDF461D
1993,Chevrolet,2500 Regular Cab,"[""Pickup""]",06360653-56D5-5850-AACB-D82A39856D4C
1993,Chevrolet,3500 Crew Cab,"[""Pickup""]",0591D551-ACDA-4AD1-913A-5A5F8875A827
1993,Chevrolet,3500 Extended Cab,"[""Pickup""]",0E35CEEA-26B3-4150-1FEB-B3D99D0411CF
1993,Chevrolet,3500 Regular Cab,"[""Pickup""]",21DA11CD-E29F-173C-DA7E-FE768F61C67D
1993,Chevrolet,APV Cargo,"[""Van/Minivan""]",9A60F5C0-3C69-7C8B-7674-E45B7F853C22
1993,Chevrolet,Astro Cargo,"[""Van/Minivan""]",A24A0AAB-93B9-CABB-7220-171E1EB2F77C
1993,Chevrolet,Astro Passenger,"[""Van/Minivan""]",03F79637-57FE-2DC7-B779-520CAB49F46C
1993,Chevrolet,Beretta,"[""Coupe""]",4FBE2377-BECF-6179-0ABD-1D7DB5DEBC33
1993,Chevrolet,Blazer,"[""SUV""]",EC082C12-7262-ED7A-0C8C-A374B73D81B5
1993,Chevrolet,Camaro,"[""Hatchback""]",1C2F9708-246B-07B4-0F3E-8BB78484F600
1993,Chevrolet,Caprice Classic,"[""Sedan"", ""Wagon""]",A8D2FFD0-EA71-536C-934C-19D4BA1C9BEF
1993,Chevrolet,Cavalier,"[""Coupe"", ""Sedan"", ""Wagon"", ""Convertible""]",98F235CA-4CF7-6701-0FF3-E5AA9269DD86
1993,Chevrolet,Corsica,"[""Sedan""]",E8051D1E-E701-4B58-ED77-DD386675FDB4
1993,Chevrolet,Corvette,"[""Hatchback"", ""Convertible""]",FEF220E2-6B40-C668-7347-CF3AC813DBFA
1993,Chevrolet,G-Series G10,"[""Van/Minivan""]",62620ACD-8DDD-6D5B-D579-090D4CBFD8C4
1993,Chevrolet,G-Series G20,"[""Van/Minivan""]",0CC1F0AB-43D5-F381-7BEB-7BC3978F96C8
1993,Chevrolet,G-Series G30,"[""Van/Minivan""]",A1E7E8D5-0683-C5A2-B69F-978A56B65800
1993,Chevrolet,Lumina,"[""Sedan"", ""Coupe""]",C65C50E0-5CD9-E069-72DB-2CC6943D928F
1993,Chevrolet,Lumina APV,"[""Van/Minivan""]",081B011C-A86B-F385-2B0B-70908B019F7D
1993,Chevrolet,S10 Blazer,"[""SUV""]",C88B08D7-EA77-D2A7-A7C8-7748929B18C3
1993,Chevrolet,S10 Extended Cab,"[""Pickup""]",841BB477-E05B-F668-1887-D29E1C12D9C8
1993,Chevrolet,S10 Regular Cab,"[""Pickup""]",1C696481-14C8-7D86-3DBD-A1949BDCFF21
1993,Chevrolet,Sportvan G10,"[""Van/Minivan""]",9BE4BD3F-328D-64FF-FC22-10B6203801DE
1993,Chevrolet,Sportvan G20,"[""Van/Minivan""]",9A712664-5844-1378-83D7-78FE5A4A36CA
1993,Chevrolet,Sportvan G30,"[""Van/Minivan""]",285313CA-3373-2E15-0847-EEF8F6D5CBD8
1993,Chevrolet,Suburban 1500,"[""SUV""]",E0E356BB-DA1E-6D95-E731-B1A774B89028
1993,Chevrolet,Suburban 2500,"[""SUV""]",484180E5-B809-2C04-0A85-8905444971F1
1993,Chrysler,Concorde,"[""Sedan""]",5202B6C4-A96D-868F-215E-3C0A29D44E83
1993,Chrysler,Fifth Ave,"[""Sedan""]",2A106B5E-CBD9-5BF5-79BB-EC5E3F0D8620
1993,Chrysler,Imperial,"[""Sedan""]",4E798690-D632-DB40-8BCD-F1CDA3B01113
1993,Chrysler,LeBaron,"[""Coupe"", ""Convertible"", ""Sedan""]",0835BAA1-4EBF-0038-DEDC-BD7A395F0294
1993,Chrysler,New Yorker,"[""Sedan""]",A0788BE0-6C52-47AB-1D24-028D2AFAAB1F
1993,Chrysler,Town & Country,"[""Van/Minivan""]",9DB7E325-B8D1-881E-8D23-265FFB0D1097
1993,Dodge,Caravan Cargo,"[""Van/Minivan""]",F9FCA0AF-BC33-66C1-1577-40F5763F9868
1993,Dodge,Caravan Passenger,"[""Van/Minivan""]",7781692F-115D-122F-A2FB-D82A723651BC
1993,Dodge,Colt,"[""Sedan"", ""Coupe""]",B46135ED-0307-1B93-706D-D41211A0E088
1993,Dodge,D150 Club Cab,"[""Pickup""]",E8923F8B-7B96-8E29-6F72-54A388E7BBB3
1993,Dodge,D150 Regular Cab,"[""Pickup""]",6FCC1BA0-D52D-3E81-4BC8-E8D35F4E3C02
1993,Dodge,D250 Club Cab,"[""Pickup""]",AA02DE73-4B97-2546-F35F-C6CDF497C4BE
1993,Dodge,D250 Regular Cab,"[""Pickup""]",08B7C37B-23D4-C6A0-B9BA-7C92AA40EB81
1993,Dodge,D350 Club Cab,"[""Pickup""]",A4B94038-550B-F81D-E200-6E823926D7DF
1993,Dodge,D350 Regular Cab,"[""Pickup""]",D02345B9-9872-ACFC-7630-0C6BA0E49F49
1993,Dodge,Dakota Club Cab,"[""Pickup""]",93E5C738-C5B9-1D42-542A-E30B034C3489
1993,Dodge,Dakota Regular Cab,"[""Pickup""]",5B716B2A-8CFD-FE64-0D7B-0E3BB206A883
1993,Dodge,Daytona,"[""Hatchback""]",E6B5A460-35D5-EC9A-9BBC-0DBB61A5C183
1993,Dodge,Dynasty,"[""Sedan""]",76262262-98E5-D6AE-07C5-006171BBD67A
1993,Dodge,Grand Caravan Passenger,"[""Van/Minivan""]",3443B85F-CD68-5AAA-D292-2CCB4B3AF219
1993,Dodge,Intrepid,"[""Sedan""]",D580F844-6E4D-A77F-3D97-A0F82888D52A
1993,Dodge,Ram 50 Regular Cab,"[""Pickup""]",79D255A3-4BCC-00D8-DF0E-83EFEA83541B
1993,Dodge,Ram Van B150,"[""Van/Minivan""]",11E5FAA1-56E6-C314-CE86-532576F04701
1993,Dodge,Ram Van B250,"[""Van/Minivan""]",1265818C-FFA3-3990-48A0-B5287EFEE6A0
1993,Dodge,Ram Van B350,"[""Van/Minivan""]",73290EB1-26AB-D640-4A43-3DCFB358683D
1993,Dodge,Ram Wagon B150,"[""Van/Minivan""]",568479DD-FB29-4A9D-5A2F-B731639AE797
1993,Dodge,Ram Wagon B250,"[""Van/Minivan""]",EC68A4BC-D323-97AC-8E60-C391F20A9158
1993,Dodge,Ram Wagon B350,"[""Van/Minivan""]",A4863178-12F8-DF9A-232C-81CB370737B5
1993,Dodge,Ramcharger,"[""SUV""]",C0B5ED77-07A8-8B4F-F3F7-34CA3F639870
1993,Dodge,Shadow,"[""Hatchback"", ""Convertible""]",5D63972F-21B1-2D6E-648E-247143B50EF2
1993,Dodge,Spirit,"[""Sedan""]",B6EB2768-B5F0-B906-E466-FC91D9E97215
1993,Dodge,Stealth,"[""Hatchback""]",0C5959BE-1193-D080-1E85-27999EC8735E
1993,Dodge,Viper,"[""Convertible""]",EB197E7F-5E2A-D663-8510-2865BD277B76
1993,Eagle,Summit,"[""Sedan"", ""Coupe"", ""Wagon""]",CCE91F9D-A94A-AAED-A2F9-0109137F1EA8
1993,Eagle,Talon,"[""Hatchback""]",EC552794-501D-FE53-E5B4-B9C1A13E292E
1993,Eagle,Vision,"[""Sedan""]",660D197F-AA4F-719B-8570-09A485B179CF
1993,Ford,Aerostar Cargo,"[""Van/Minivan""]",573ED480-F928-18B7-7364-0BB730667B7A
1993,Ford,Aerostar Passenger,"[""Van/Minivan""]",03017B28-9358-1EF1-33A3-D0E9CF318C21
1993,Ford,Bronco,"[""SUV""]",D22E0EB9-DE61-522F-7BC3-3D385FBFED8B
1993,Ford,Club Wagon,"[""Van/Minivan""]",DDC3D9AD-5699-6E3C-62F8-24F27D069D41
1993,Ford,Crown Victoria,"[""Sedan""]",A0E21B53-A915-A32A-8700-33ACDA6D2474
1993,Ford,Econoline E150 Cargo,"[""Van/Minivan""]",EED38677-3A3D-7F5C-F3F5-51E56AA66756
1993,Ford,Econoline E250 Cargo,"[""Van/Minivan""]",CBF46FC4-210B-93ED-BAFA-27E61605D751
1993,Ford,Econoline E350 Cargo,"[""Van/Minivan""]",358B1713-F20D-131F-8936-23DAB2103082
1993,Ford,Escort,"[""Hatchback"", ""Sedan"", ""Wagon""]",33B004BC-372A-ADED-2789-36F28FD3D1AA
1993,Ford,Explorer,"[""SUV""]",C1A996A4-F71F-5DAF-6B56-B238E5EFF58A
1993,Ford,F150 Regular Cab,"[""Pickup""]",6D2DC664-94B3-2D5B-6865-22C4C107FAD8
1993,Ford,F150 Super Cab,"[""Pickup""]",7148E898-72DB-9BF6-0199-89FBD3B02724
1993,Ford,F250 Regular Cab,"[""Pickup""]",14D49EBD-FE29-4A64-04EE-0CEAE3057EBF
1993,Ford,F250 Super Cab,"[""Pickup""]",0A153AE6-B29D-99A1-E24B-9BAD14F8085E
1993,Ford,F350 Crew Cab,"[""Pickup""]",FD192B89-921D-417C-F400-52271BAE1B03
1993,Ford,F350 Regular Cab,"[""Pickup""]",8096567F-E488-FB08-8572-A2D19DD4CCC7
1993,Ford,F350 Super Cab,"[""Pickup""]",A5B853C3-CA72-8B7B-633A-6E5A90C3E4B3
1993,Ford,Festiva,"[""Hatchback""]",824DCC5D-8CE2-2859-673F-8494DA7A3E2B
1993,Ford,Mustang,"[""Coupe"", ""Convertible""]",772E2028-B5A5-084F-8D69-D0E530A5F691
1993,Ford,Probe,"[""Hatchback""]",6177F1AB-3A7E-791E-9706-AA623CE59E52
1993,Ford,Ranger Regular Cab,"[""Pickup""]",E42B7FE5-483E-BCDE-A629-5278BDB8720A
1993,Ford,Ranger Super Cab,"[""Pickup""]",61CE348C-7E89-6B28-0D73-C6C90A48719C
1993,Ford,Taurus,"[""Wagon"", ""Sedan""]",C7BC4A50-7097-333B-6829-FD4B1B1F73E8
1993,Ford,Tempo,"[""Coupe"", ""Sedan""]",A33C903E-F0DC-067C-8135-50D1BC21A817
1993,Ford,Thunderbird,"[""Coupe""]",C7AEF2FC-917D-010A-FD10-D244F3AB7863
1993,Geo,Metro,"[""Hatchback"", ""Convertible""]",16E882BA-52EE-3E30-1015-FA3D046E7D27
1993,Geo,Prizm,"[""Sedan""]",7DD69771-7853-F061-1F96-71BA8F92F2AC
1993,Geo,Storm,"[""Coupe""]",5797D13A-0437-615A-5858-C695974C97A4
1993,Geo,Tracker,"[""SUV""]",1269223E-0814-4E6A-8833-AB630AA231E0
1993,GMC,1500 Club Coupe,"[""Pickup""]",C79CBE39-B0FD-32A2-A331-2E860420CE6A
1993,GMC,1500 Regular Cab,"[""Pickup""]",6F8AFA07-A5F3-3E92-F6F0-32B8F17C055B
1993,GMC,2500 Club Coupe,"[""Pickup""]",B58BDE4A-2B85-C9B1-78BF-201343A1F248
1993,GMC,2500 Regular Cab,"[""Pickup""]",8BC48970-EEB7-F173-3030-627178786D4F
1993,GMC,3500 Club Coupe,"[""Pickup""]",885D66CE-C0B0-823B-DFBD-60707818BFE3
1993,GMC,3500 Crew Cab,"[""Pickup""]",AA29B00C-89FD-C9E0-A4BB-273A50345CAB
1993,GMC,3500 Regular Cab,"[""Pickup""]",76DA7ECA-4057-0C04-73C8-FD0B1BCAC38B
1993,GMC,Jimmy,"[""SUV""]",7FF2B500-06C9-FA59-DE09-4E4991AA5B8F
1993,GMC,Rally Wagon 1500,"[""Van/Minivan""]",FC3BEC44-8D5D-60B6-FCD2-8A21CC08B3F9
1993,GMC,Rally Wagon 2500,"[""Van/Minivan""]",8E3BD3BB-0429-A665-4808-572491E4D53F
1993,GMC,Rally Wagon 3500,"[""Van/Minivan""]",EEF39113-4779-2C08-C842-BF89DEC05FEF
1993,GMC,Safari Cargo,"[""Van/Minivan""]",101AC185-8112-938C-452D-E848A7A11C81
1993,GMC,Safari Passenger,"[""Van/Minivan""]",6FC802E3-5E9F-5309-5134-9A960C5B8303
1993,GMC,Sonoma Club Coupe Cab,"[""Pickup""]",EB23D266-85CC-593E-F2A1-0F7C4425F18A
1993,GMC,Sonoma Regular Cab,"[""Pickup""]",3654945D-C34D-1672-1492-A37625577EE3
1993,GMC,Suburban 1500,"[""SUV""]",93740BF5-21A2-1DFD-EBE0-B43B222805C2
1993,GMC,Suburban 2500,"[""SUV""]",25F6F24F-85AF-05B0-DC51-9B8B9B992870
1993,GMC,Vandura 1500,"[""Van/Minivan""]",6E3D0C61-9611-8DE2-7E81-24F49A58FD30
1993,GMC,Vandura 2500,"[""Van/Minivan""]",28EC0038-6089-FB25-1092-911A82D9BE67
1993,GMC,Vandura 3500,"[""Van/Minivan""]",F2AB7042-6F2A-D884-B642-57D52FF3DB6A
1993,GMC,Yukon,"[""SUV""]",3DF4BC51-0270-4419-86F8-66852EA918C1
1993,Honda,Accord,"[""Coupe"", ""Wagon"", ""Sedan""]",F9197CC1-3D84-FBF8-9398-5887B2673211
1993,Honda,Civic,"[""Coupe"", ""Hatchback"", ""Sedan""]",8F338BFE-2530-83CF-16B7-B781F1E86288
1993,Honda,del Sol,"[""Coupe""]",909AA392-5C1D-6646-C1BF-67BC0F41942C
1993,Honda,Prelude,"[""Coupe""]",0ECE719F-7176-1786-194C-856D80F031A4
1993,HUMMER,H1,"[""SUV""]",629E646D-27E0-64A8-6D54-6E0A50F8894A
1993,Hyundai,Elantra,"[""Sedan""]",9949593B-A1F3-5C0C-55BC-0C8B9378FEFB
1993,Hyundai,Excel,"[""Hatchback"", ""Sedan""]",48717810-C7AD-CCFC-8CE9-C3D98DE68DB1
1993,Hyundai,Scoupe,"[""Coupe""]",3EDB9E4F-0CFA-0752-D437-5BBF6639544F
1993,Hyundai,Sonata,"[""Sedan""]",5B169DF3-9454-AECB-BF78-91C3DE5A5403
1993,INFINITI,G,"[""Sedan""]",88F218B9-C326-FC81-97F9-CDE70182894E
1993,INFINITI,J,"[""Sedan""]",489A5240-05BE-3E7C-EDD6-DC7A9FBD4493
1993,INFINITI,Q,"[""Sedan""]",5CF576B7-F9D6-4D6E-801F-534F13C54A53
1993,Isuzu,Amigo,"[""SUV""]",869A65A5-B889-182E-C592-7F7600041B1A
1993,Isuzu,Regular Cab,"[""Pickup""]",95B5F68F-B3FA-87C3-A8F1-B03E9D41C264
1993,Isuzu,Rodeo,"[""SUV""]",A6841165-5CDC-8F58-F485-92DA6A3F8FF4
1993,Isuzu,Spacecab,"[""Pickup""]",BE5F12A8-C2E7-8C95-9CF1-F89B5A875E24
1993,Isuzu,Stylus,"[""Sedan""]",E7A1D8DA-10E5-C5DB-A507-499C013D9B8A
1993,Isuzu,Trooper,"[""SUV""]",0EB7ED28-63F9-B94D-4C6E-22ED1F7E4F0E
1993,Jaguar,XJ,"[""Sedan"", ""Coupe"", ""Convertible""]",9D92F550-BFB7-4BF1-D14F-F69EF7E13FC8
1993,Jeep,Cherokee,"[""SUV""]",F35E06D0-59B2-931B-B124-8A9565E67776
1993,Jeep,Grand Cherokee,"[""SUV""]",7E94B0CF-C233-B3F6-EE11-B0BF2E4DF4A4
1993,Jeep,Wrangler,"[""SUV""]",24DF1D11-DFE9-8E79-1FF7-AAA74958BB51
1993,Land Rover,Defender 110,"[""SUV""]",2A447946-D737-271F-28A4-C9B742FE09CD
1993,Land Rover,Range Rover,"[""SUV""]",634F8E5D-7BC9-2F5D-236D-09DF2AE5FDEC
1993,Lexus,ES,"[""Sedan""]",94321701-B926-C795-9B28-55B2DE91A7B3
1993,Lexus,GS,"[""Sedan""]",65C0B2B3-5F00-6332-A731-E88C24D44250
1993,Lexus,LS,"[""Sedan""]",D5E69A8D-C16E-B3A7-ADD5-5B3265B4BA68
1993,Lexus,SC,"[""Coupe""]",4EBDA632-B634-2505-494B-55448FBBF6E3
1993,Lincoln,Continental,"[""Sedan""]",30927FF8-CEC7-8A1B-E6C5-F20CD1038285
1993,Lincoln,Mark VIII,"[""Coupe""]",AE526B1B-1270-2976-1284-3E94EAAFA49B
1993,Lincoln,Town Car,"[""Sedan""]",62F8CD84-BCBA-AC25-C274-7DC50048FDD2
1993,MAZDA,323,"[""Hatchback""]",FD5E1563-EA94-B9B5-5FBA-B59B54AB40B5
1993,MAZDA,626,"[""Sedan""]",6F1B04CB-313D-E084-082B-5FD0C422AA6B
1993,MAZDA,929,"[""Sedan""]",295C20D8-4DC3-D78E-E14C-C399635A30C6
1993,MAZDA,B-Series Cab Plus,"[""Pickup""]",327524FB-89D1-8275-12D5-8D232204CE78
1993,MAZDA,B-Series Regular Cab,"[""Pickup""]",BA0A0C6B-602A-FBEC-6C85-280BEBA468AE
1993,MAZDA,MPV,"[""Van/Minivan""]",DA638345-06F4-71A6-18A5-4691C0A226FC
1993,MAZDA,MX-3,"[""Hatchback""]",85393926-8F8D-FA6A-30B9-CAFD68937DFD
1993,MAZDA,MX-5 Miata,"[""Convertible""]",076B121D-A9AD-81A8-DD7A-09C7F40328EB
1993,MAZDA,MX-6,"[""Coupe""]",8B0A2DE4-8788-EA8F-9A96-4FD891150E23
1993,MAZDA,Navajo,"[""SUV""]",CA707BD5-6641-1615-533F-0ABDA089598E
1993,MAZDA,Protege,"[""Sedan""]",60497479-833A-9AAE-30B6-D35040EBBE14
1993,MAZDA,RX-7,"[""Hatchback""]",FB2ACBD8-ECD1-866F-12ED-8248BF97C658
1993,Mercedes-Benz,190 E,"[""Sedan""]",A22CA6FB-017F-A1FD-03C7-F6B596712C6E
1993,Mercedes-Benz,300 CE,"[""Coupe"", ""Convertible""]",42E2CA75-58DE-E452-782D-A4EC20BA0236
1993,Mercedes-Benz,300 D,"[""Sedan""]",66C98694-91F6-62AD-D2CF-2C83A704A3C3
1993,Mercedes-Benz,300 E,"[""Sedan""]",E07AEAA5-7AAB-8A08-05B9-C9F003BAC286
1993,Mercedes-Benz,300 SD,"[""Sedan""]",CC0492D2-EEDB-9F34-FCD2-0A27B3AE6F2F
1993,Mercedes-Benz,300 SE,"[""Sedan""]",BC361CA5-1391-F0FB-7338-75295D57862F
1993,Mercedes-Benz,300 SL,"[""Convertible""]",E325BE8B-B6DF-9BAA-12F3-7FA8763BC97A
1993,Mercedes-Benz,300 TE,"[""Wagon""]",31771224-F519-3F07-63D4-C4F7ADD48C6B
1993,Mercedes-Benz,400 E,"[""Sedan""]",F9FE6767-086D-4536-205C-60483B5FC131
1993,Mercedes-Benz,400 SEL,"[""Sedan""]",DCBA6F9F-3E4F-2096-FEF5-36D8535ECBC6
1993,Mercedes-Benz,500 E,"[""Sedan""]",359602C9-5498-576E-9839-1E9BE01BCFBB
1993,Mercedes-Benz,500 SEC,"[""Coupe""]",FF4FBEEA-99C8-FEA0-2F19-2A1EEAD54C70
1993,Mercedes-Benz,500 SEL,"[""Sedan""]",9194B211-6090-2304-9521-E6191A420DB9
1993,Mercedes-Benz,500 SL,"[""Convertible""]",88F7C4A1-4DD2-09AE-D2C6-9F5AB9401F0B
1993,Mercedes-Benz,600 SEC,"[""Coupe""]",4A930D94-7CB6-9012-A712-CD82A7DB00D2
1993,Mercedes-Benz,600 SEL,"[""Sedan""]",E32EF78F-86E3-EA1E-F1E9-609721FB2D34
1993,Mercedes-Benz,600 SL,"[""Convertible""]",FAD3E504-FC62-D71D-95B9-F5BFB0094863
1993,Mercury,Capri,"[""Convertible""]",252AA2CE-BCCB-C7AC-7E8C-031C33A7A5D1
1993,Mercury,Cougar,"[""Coupe""]",F64F28EC-50A4-8441-B84C-83EA05060E32
1993,Mercury,Grand Marquis,"[""Sedan""]",FA793101-91C2-F0A0-6812-AB4CB1406227
1993,Mercury,Sable,"[""Sedan"", ""Wagon""]",06E64787-F3BE-0E9E-E621-6B5FD897EA61
1993,Mercury,Topaz,"[""Sedan"", ""Coupe""]",CC95FB19-A922-990B-1D86-456D7C09E678
1993,Mercury,Tracer,"[""Sedan"", ""Wagon""]",65433C63-EEF8-6578-E1AD-DDA73D9C82FA
1993,Mercury,Villager,"[""Van/Minivan""]",E85B4836-F2EF-EBDD-2220-3C4B64219069
1993,Mitsubishi,3000GT,"[""Hatchback""]",9F7B9F29-8990-38AD-08B4-07FE78697345
1993,Mitsubishi,Diamante,"[""Sedan"", ""Wagon""]",A7C5AD2F-64D9-50A7-C3D0-E3CC3C68B025
1993,Mitsubishi,Eclipse,"[""Hatchback""]",4316FCC5-B031-2B1B-D857-C1D50B5B5942
1993,Mitsubishi,Expo,"[""Wagon""]",08A2C1A9-908B-CE90-EA8E-C665231358D0
1993,Mitsubishi,Galant,"[""Sedan""]",90DC01B2-86D8-294D-955C-EBC58217A8B7
1993,Mitsubishi,Mighty Max Macro Cab,"[""Pickup""]",0A26B9E5-C9CE-C7F2-7272-9B034D6F00A9
1993,Mitsubishi,Mighty Max Regular Cab,"[""Pickup""]",DC482338-2307-DAEC-EF1C-A6D1E7968FD6
1993,Mitsubishi,Mirage,"[""Sedan"", ""Coupe""]",1D28BDC4-BCC0-45C9-E2FB-E1274BAB764D
1993,Mitsubishi,Montero,"[""SUV""]",248FDEBD-A029-109C-BF3E-E3980BD7FC99
1993,Mitsubishi,Precis,"[""Hatchback""]",B6E4D66E-DF82-28C3-9A34-658E0260C7AE
